module	ID
"M00782:Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin"	C12389
"M00783:Tetracenomycin C/8-demethyltetracenomycin C biosynthesis, tetracenomycin F2 => tetracenomycin C/8-demethyltetracenomycin C"	C12366
"M00783:Tetracenomycin C/8-demethyltetracenomycin C biosynthesis, tetracenomycin F2 => tetracenomycin C/8-demethyltetracenomycin C"	C12367
"M00783:Tetracenomycin C/8-demethyltetracenomycin C biosynthesis, tetracenomycin F2 => tetracenomycin C/8-demethyltetracenomycin C"	C12368
"M00783:Tetracenomycin C/8-demethyltetracenomycin C biosynthesis, tetracenomycin F2 => tetracenomycin C/8-demethyltetracenomycin C"	C12369
"M00783:Tetracenomycin C/8-demethyltetracenomycin C biosynthesis, tetracenomycin F2 => tetracenomycin C/8-demethyltetracenomycin C"	C12378
"M00783:Tetracenomycin C/8-demethyltetracenomycin C biosynthesis, tetracenomycin F2 => tetracenomycin C/8-demethyltetracenomycin C"	C12379
"M00783:Tetracenomycin C/8-demethyltetracenomycin C biosynthesis, tetracenomycin F2 => tetracenomycin C/8-demethyltetracenomycin C"	C12370
"M00783:Tetracenomycin C/8-demethyltetracenomycin C biosynthesis, tetracenomycin F2 => tetracenomycin C/8-demethyltetracenomycin C"	C12371
"M00783:Tetracenomycin C/8-demethyltetracenomycin C biosynthesis, tetracenomycin F2 => tetracenomycin C/8-demethyltetracenomycin C"	C06801
"M00784:Elloramycin biosynthesis, 8-demethyltetracenomycin C => elloramycin A"	C12379
"M00784:Elloramycin biosynthesis, 8-demethyltetracenomycin C => elloramycin A"	C20974
"M00784:Elloramycin biosynthesis, 8-demethyltetracenomycin C => elloramycin A"	C20975
"M00784:Elloramycin biosynthesis, 8-demethyltetracenomycin C => elloramycin A"	C20976
"M00784:Elloramycin biosynthesis, 8-demethyltetracenomycin C => elloramycin A"	C20977
"M00784:Elloramycin biosynthesis, 8-demethyltetracenomycin C => elloramycin A"	C12381
"M00785:Cycloserine biosynthesis, arginine/serine => cycloserine"	C00065
"M00785:Cycloserine biosynthesis, arginine/serine => cycloserine"	C00979
"M00785:Cycloserine biosynthesis, arginine/serine => cycloserine"	C00062
"M00785:Cycloserine biosynthesis, arginine/serine => cycloserine"	C05933
"M00785:Cycloserine biosynthesis, arginine/serine => cycloserine"	C07044
"M00785:Cycloserine biosynthesis, arginine/serine => cycloserine"	C00077
"M00785:Cycloserine biosynthesis, arginine/serine => cycloserine"	C20639
"M00785:Cycloserine biosynthesis, arginine/serine => cycloserine"	C20651
"M00785:Cycloserine biosynthesis, arginine/serine => cycloserine"	C08057
"M00786:Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A"	C00078
"M00786:Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A"	C00148
"M00786:Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A"	C20563
"M00786:Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A"	C20512
"M00786:Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A"	C20513
"M00786:Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A"	C20607
"M00786:Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A"	C20604
"M00786:Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A"	C20605
"M00786:Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A"	C20630
"M00786:Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A"	C20045
"M00786:Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A"	C20564
"M00787:Bacilysin biosynthesis, prephenate => bacilysin"	C00254
"M00787:Bacilysin biosynthesis, prephenate => bacilysin"	C20953
"M00787:Bacilysin biosynthesis, prephenate => bacilysin"	C21085
"M00787:Bacilysin biosynthesis, prephenate => bacilysin"	C21086
"M00787:Bacilysin biosynthesis, prephenate => bacilysin"	C21087
"M00787:Bacilysin biosynthesis, prephenate => bacilysin"	C20940
"M00787:Bacilysin biosynthesis, prephenate => bacilysin"	C20941
"M00787:Bacilysin biosynthesis, prephenate => bacilysin"	C20942
"M00788:Terpentecin biosynthesis, GGAP => terpentecin"	C00353
"M00788:Terpentecin biosynthesis, GGAP => terpentecin"	C19815
"M00788:Terpentecin biosynthesis, GGAP => terpentecin"	C19814
"M00788:Terpentecin biosynthesis, GGAP => terpentecin"	C21093
"M00789:Rebeccamycin biosynthesis, tryptophan => rebeccamycin"	C00078
"M00789:Rebeccamycin biosynthesis, tryptophan => rebeccamycin"	C19687
"M00789:Rebeccamycin biosynthesis, tryptophan => rebeccamycin"	C19688
"M00789:Rebeccamycin biosynthesis, tryptophan => rebeccamycin"	C19698
"M00789:Rebeccamycin biosynthesis, tryptophan => rebeccamycin"	C19699
"M00789:Rebeccamycin biosynthesis, tryptophan => rebeccamycin"	C19700
"M00789:Rebeccamycin biosynthesis, tryptophan => rebeccamycin"	C19701
"M00790:Pyrrolnitrin biosynthesis, tryptophan => pyrrolnitrin"	C00078
"M00790:Pyrrolnitrin biosynthesis, tryptophan => pyrrolnitrin"	C19687
"M00790:Pyrrolnitrin biosynthesis, tryptophan => pyrrolnitrin"	C21110
"M00790:Pyrrolnitrin biosynthesis, tryptophan => pyrrolnitrin"	C21109
"M00790:Pyrrolnitrin biosynthesis, tryptophan => pyrrolnitrin"	C12491
M00793:dTDP-L-rhamnose biosynthesis	C00103
M00793:dTDP-L-rhamnose biosynthesis	C00842
M00793:dTDP-L-rhamnose biosynthesis	C11907
M00793:dTDP-L-rhamnose biosynthesis	C00688
M00793:dTDP-L-rhamnose biosynthesis	C03319
M00794:dTDP-6-deoxy-D-allose biosynthesis	C11907
M00794:dTDP-6-deoxy-D-allose biosynthesis	C11926
M00794:dTDP-6-deoxy-D-allose biosynthesis	C11912
M00795:dTDP-beta-L-noviose biosynthesis	C11907
M00795:dTDP-beta-L-noviose biosynthesis	C11926
M00795:dTDP-beta-L-noviose biosynthesis	C11460
M00795:dTDP-beta-L-noviose biosynthesis	C12481
M00796:dTDP-D-mycaminose biosynthesis	C11907
M00796:dTDP-D-mycaminose biosynthesis	C11908
M00796:dTDP-D-mycaminose biosynthesis	C11925
M00796:dTDP-D-mycaminose biosynthesis	C11933
M00797:dTDP-D-desosamine biosynthesis	C11907
M00797:dTDP-D-desosamine biosynthesis	C04268
M00797:dTDP-D-desosamine biosynthesis	C11909
M00797:dTDP-D-desosamine biosynthesis	C11910
M00797:dTDP-D-desosamine biosynthesis	C11911
M00798:dTDP-L-mycarose biosynthesis	C11907
M00798:dTDP-L-mycarose biosynthesis	C06620
M00798:dTDP-L-mycarose biosynthesis	C11928
M00798:dTDP-L-mycarose biosynthesis	C18035
M00798:dTDP-L-mycarose biosynthesis	C11915
M00798:dTDP-L-mycarose biosynthesis	C11916
M00799:dTDP-L-oleandrose biosynthesis	C11907
M00799:dTDP-L-oleandrose biosynthesis	C06620
M00799:dTDP-L-oleandrose biosynthesis	C11928
M00799:dTDP-L-oleandrose biosynthesis	C11927
M00799:dTDP-L-oleandrose biosynthesis	C21071
M00799:dTDP-L-oleandrose biosynthesis	C11921
M00800:dTDP-L-megosamine biosynthesis	C11907
M00800:dTDP-L-megosamine biosynthesis	C06620
M00800:dTDP-L-megosamine biosynthesis	C12318
M00800:dTDP-L-megosamine biosynthesis	C21073
M00800:dTDP-L-megosamine biosynthesis	C21074
M00800:dTDP-L-megosamine biosynthesis	C11919
M00801:dTDP-L-olivose biosynthesis	C11907
M00801:dTDP-L-olivose biosynthesis	C06620
M00801:dTDP-L-olivose biosynthesis	C11922
M00801:dTDP-L-olivose biosynthesis	C11927
M00801:dTDP-L-olivose biosynthesis	C11920
M00802:dTDP-D-forosamine biosynthesis	C11907
M00802:dTDP-D-forosamine biosynthesis	C06620
M00802:dTDP-D-forosamine biosynthesis	C11922
M00802:dTDP-D-forosamine biosynthesis	C18032
M00802:dTDP-D-forosamine biosynthesis	C18033
M00802:dTDP-D-forosamine biosynthesis	C18034
M00803:dTDP-D-angolosamine biosynthesis	C11907
M00803:dTDP-D-angolosamine biosynthesis	C06620
M00803:dTDP-D-angolosamine biosynthesis	C18029
M00803:dTDP-D-angolosamine biosynthesis	C18030
M00803:dTDP-D-angolosamine biosynthesis	C18031
"M00804:Complete nitrification, comammox, ammonia => nitrite => nitrate"	C00014
"M00804:Complete nitrification, comammox, ammonia => nitrite => nitrate"	C00192
"M00804:Complete nitrification, comammox, ammonia => nitrite => nitrate"	C00088
"M00804:Complete nitrification, comammox, ammonia => nitrite => nitrate"	C00244
"M00805:Staurosporine biosynthesis, tryptophan => staurosporine"	C00078
"M00805:Staurosporine biosynthesis, tryptophan => staurosporine"	C21124
"M00805:Staurosporine biosynthesis, tryptophan => staurosporine"	C21125
"M00805:Staurosporine biosynthesis, tryptophan => staurosporine"	C21126
"M00805:Staurosporine biosynthesis, tryptophan => staurosporine"	C21127
"M00805:Staurosporine biosynthesis, tryptophan => staurosporine"	C21128
"M00805:Staurosporine biosynthesis, tryptophan => staurosporine"	C07349
"M00805:Staurosporine biosynthesis, tryptophan => staurosporine"	C02079
"M00808:Violacein biosynthesis, tryptophan => violacein"	C00078
"M00808:Violacein biosynthesis, tryptophan => violacein"	C21124
"M00808:Violacein biosynthesis, tryptophan => violacein"	C21131
"M00808:Violacein biosynthesis, tryptophan => violacein"	C21134
"M00808:Violacein biosynthesis, tryptophan => violacein"	C21135
"M00808:Violacein biosynthesis, tryptophan => violacein"	C21136
"M00810:Nicotine degradation, pyridine pathway, nicotine => 2,6-dihydroxypyridine/succinate semialdehyde"	C00745
"M00810:Nicotine degradation, pyridine pathway, nicotine => 2,6-dihydroxypyridine/succinate semialdehyde"	C16386
"M00810:Nicotine degradation, pyridine pathway, nicotine => 2,6-dihydroxypyridine/succinate semialdehyde"	C01056
"M00810:Nicotine degradation, pyridine pathway, nicotine => 2,6-dihydroxypyridine/succinate semialdehyde"	C21075
"M00810:Nicotine degradation, pyridine pathway, nicotine => 2,6-dihydroxypyridine/succinate semialdehyde"	C03043
"M00810:Nicotine degradation, pyridine pathway, nicotine => 2,6-dihydroxypyridine/succinate semialdehyde"	C01297
"M00810:Nicotine degradation, pyridine pathway, nicotine => 2,6-dihydroxypyridine/succinate semialdehyde"	C15986
"M00810:Nicotine degradation, pyridine pathway, nicotine => 2,6-dihydroxypyridine/succinate semialdehyde"	C03056
"M00810:Nicotine degradation, pyridine pathway, nicotine => 2,6-dihydroxypyridine/succinate semialdehyde"	C15987
"M00810:Nicotine degradation, pyridine pathway, nicotine => 2,6-dihydroxypyridine/succinate semialdehyde"	C00232
"M00811:Nicotine degradation, pyrrolidine pathway, nicotine => succinate semialdehyde"	C16150
"M00811:Nicotine degradation, pyrrolidine pathway, nicotine => succinate semialdehyde"	C21154
"M00811:Nicotine degradation, pyrrolidine pathway, nicotine => succinate semialdehyde"	C20361
"M00811:Nicotine degradation, pyrrolidine pathway, nicotine => succinate semialdehyde"	C19569
"M00811:Nicotine degradation, pyrrolidine pathway, nicotine => succinate semialdehyde"	C19567
"M00811:Nicotine degradation, pyrrolidine pathway, nicotine => succinate semialdehyde"	C19631
"M00811:Nicotine degradation, pyrrolidine pathway, nicotine => succinate semialdehyde"	C01059
"M00811:Nicotine degradation, pyrrolidine pathway, nicotine => succinate semialdehyde"	C00232
"M00814:Acarbose biosynthesis, sedoheptulopyranose-7P => acarbose"	C20956
"M00814:Acarbose biosynthesis, sedoheptulopyranose-7P => acarbose"	C17691
"M00814:Acarbose biosynthesis, sedoheptulopyranose-7P => acarbose"	C17692
"M00814:Acarbose biosynthesis, sedoheptulopyranose-7P => acarbose"	C17693
"M00814:Acarbose biosynthesis, sedoheptulopyranose-7P => acarbose"	C21204
"M00814:Acarbose biosynthesis, sedoheptulopyranose-7P => acarbose"	C21205
"M00814:Acarbose biosynthesis, sedoheptulopyranose-7P => acarbose"	C21206
"M00814:Acarbose biosynthesis, sedoheptulopyranose-7P => acarbose"	C21207
"M00814:Acarbose biosynthesis, sedoheptulopyranose-7P => acarbose"	C04268
"M00814:Acarbose biosynthesis, sedoheptulopyranose-7P => acarbose"	C21208
"M00814:Acarbose biosynthesis, sedoheptulopyranose-7P => acarbose"	C21156
"M00814:Acarbose biosynthesis, sedoheptulopyranose-7P => acarbose"	C06802
"M00815:Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A"	C20956
"M00815:Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A"	C17691
"M00815:Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A"	C17694
"M00815:Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A"	C17696
"M00815:Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A"	C17697
"M00815:Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A"	C21218
"M00815:Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A"	C21216
"M00815:Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A"	C21368
"M00815:Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A"	C21219
"M00815:Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A"	C17700
"M00815:Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A"	C12112
"M00819:Pentalenolactone biosynthesis, farnesyl-PP => pentalenolactone"	C00448
"M00819:Pentalenolactone biosynthesis, farnesyl-PP => pentalenolactone"	C01841
"M00819:Pentalenolactone biosynthesis, farnesyl-PP => pentalenolactone"	C19939
"M00819:Pentalenolactone biosynthesis, farnesyl-PP => pentalenolactone"	C20404
"M00819:Pentalenolactone biosynthesis, farnesyl-PP => pentalenolactone"	C20403
"M00819:Pentalenolactone biosynthesis, farnesyl-PP => pentalenolactone"	C20400
"M00819:Pentalenolactone biosynthesis, farnesyl-PP => pentalenolactone"	C20399
"M00819:Pentalenolactone biosynthesis, farnesyl-PP => pentalenolactone"	C20397
"M00819:Pentalenolactone biosynthesis, farnesyl-PP => pentalenolactone"	C20407
"M00823:Chlortetracycline biosynthesis, pretetramide => chlortetracycline"	C18295
"M00823:Chlortetracycline biosynthesis, pretetramide => chlortetracycline"	C06629
"M00823:Chlortetracycline biosynthesis, pretetramide => chlortetracycline"	C06628
"M00823:Chlortetracycline biosynthesis, pretetramide => chlortetracycline"	C06627
"M00823:Chlortetracycline biosynthesis, pretetramide => chlortetracycline"	C06654
"M00823:Chlortetracycline biosynthesis, pretetramide => chlortetracycline"	C02811
"M00823:Chlortetracycline biosynthesis, pretetramide => chlortetracycline"	C03206
"M00823:Chlortetracycline biosynthesis, pretetramide => chlortetracycline"	C06570
"M00823:Chlortetracycline biosynthesis, pretetramide => chlortetracycline"	C06571
"M00826:C-1027 benzoxazolinate moiety biosynthesis, chorismate => benzoxazolinyl-CoA"	C00251
"M00826:C-1027 benzoxazolinate moiety biosynthesis, chorismate => benzoxazolinyl-CoA"	C18054
"M00826:C-1027 benzoxazolinate moiety biosynthesis, chorismate => benzoxazolinyl-CoA"	C19686
"M00826:C-1027 benzoxazolinate moiety biosynthesis, chorismate => benzoxazolinyl-CoA"	C21306
"M00826:C-1027 benzoxazolinate moiety biosynthesis, chorismate => benzoxazolinyl-CoA"	C21307
"M00826:C-1027 benzoxazolinate moiety biosynthesis, chorismate => benzoxazolinyl-CoA"	C11468
"M00826:C-1027 benzoxazolinate moiety biosynthesis, chorismate => benzoxazolinyl-CoA"	C11448
"M00827:C-1027 beta-amino acid moiety biosynthesis, tyrosine => 3-chloro-4,5-dihydroxy-beta-phenylalanyl-PCP"	C00082
"M00827:C-1027 beta-amino acid moiety biosynthesis, tyrosine => 3-chloro-4,5-dihydroxy-beta-phenylalanyl-PCP"	C21308
"M00827:C-1027 beta-amino acid moiety biosynthesis, tyrosine => 3-chloro-4,5-dihydroxy-beta-phenylalanyl-PCP"	C21309
"M00827:C-1027 beta-amino acid moiety biosynthesis, tyrosine => 3-chloro-4,5-dihydroxy-beta-phenylalanyl-PCP"	C20810
"M00827:C-1027 beta-amino acid moiety biosynthesis, tyrosine => 3-chloro-4,5-dihydroxy-beta-phenylalanyl-PCP"	C11449
"M00828:Maduropeptin beta-hydroxy acid moiety biosynthesis, tyrosine => 3-(4-hydroxyphenyl)-3-oxopropanoyl-PCP"	C00082
"M00828:Maduropeptin beta-hydroxy acid moiety biosynthesis, tyrosine => 3-(4-hydroxyphenyl)-3-oxopropanoyl-PCP"	C21308
"M00828:Maduropeptin beta-hydroxy acid moiety biosynthesis, tyrosine => 3-(4-hydroxyphenyl)-3-oxopropanoyl-PCP"	C21309
"M00828:Maduropeptin beta-hydroxy acid moiety biosynthesis, tyrosine => 3-(4-hydroxyphenyl)-3-oxopropanoyl-PCP"	C21311
"M00829:3,6-Dimethylsalicylyl-CoA biosynthesis, malonyl-CoA => 6-methylsalicylate => 3,6-dimethylsalicylyl-CoA"	C00083
"M00829:3,6-Dimethylsalicylyl-CoA biosynthesis, malonyl-CoA => 6-methylsalicylate => 3,6-dimethylsalicylyl-CoA"	C02657
"M00829:3,6-Dimethylsalicylyl-CoA biosynthesis, malonyl-CoA => 6-methylsalicylate => 3,6-dimethylsalicylyl-CoA"	C21312
"M00829:3,6-Dimethylsalicylyl-CoA biosynthesis, malonyl-CoA => 6-methylsalicylate => 3,6-dimethylsalicylyl-CoA"	C21313
"M00830:Neocarzinostatin naphthoate moiety biosynthesis, malonyl-CoA => 2-hydroxy-5-methyl-1-naphthoate => 2-hydroxy-7-methoxy-5-methyl-1-naphthoyl-CoA"	C00083
"M00830:Neocarzinostatin naphthoate moiety biosynthesis, malonyl-CoA => 2-hydroxy-5-methyl-1-naphthoate => 2-hydroxy-7-methoxy-5-methyl-1-naphthoyl-CoA"	C20856
"M00830:Neocarzinostatin naphthoate moiety biosynthesis, malonyl-CoA => 2-hydroxy-5-methyl-1-naphthoate => 2-hydroxy-7-methoxy-5-methyl-1-naphthoyl-CoA"	C20857
"M00830:Neocarzinostatin naphthoate moiety biosynthesis, malonyl-CoA => 2-hydroxy-5-methyl-1-naphthoate => 2-hydroxy-7-methoxy-5-methyl-1-naphthoyl-CoA"	C20841
"M00830:Neocarzinostatin naphthoate moiety biosynthesis, malonyl-CoA => 2-hydroxy-5-methyl-1-naphthoate => 2-hydroxy-7-methoxy-5-methyl-1-naphthoyl-CoA"	C20842
"M00831:Kedarcidin 2-hydroxynaphthoate moiety biosynthesis, malonyl-CoA => 3,6,8-trihydroxy-2-naphthoate => 3-hydroxy-7,8-dimethoxy-6-isopropoxy-2-naphthoyl-CoA"	C21320
"M00831:Kedarcidin 2-hydroxynaphthoate moiety biosynthesis, malonyl-CoA => 3,6,8-trihydroxy-2-naphthoate => 3-hydroxy-7,8-dimethoxy-6-isopropoxy-2-naphthoyl-CoA"	C21321
"M00831:Kedarcidin 2-hydroxynaphthoate moiety biosynthesis, malonyl-CoA => 3,6,8-trihydroxy-2-naphthoate => 3-hydroxy-7,8-dimethoxy-6-isopropoxy-2-naphthoyl-CoA"	C21322
"M00831:Kedarcidin 2-hydroxynaphthoate moiety biosynthesis, malonyl-CoA => 3,6,8-trihydroxy-2-naphthoate => 3-hydroxy-7,8-dimethoxy-6-isopropoxy-2-naphthoyl-CoA"	C21323
"M00831:Kedarcidin 2-hydroxynaphthoate moiety biosynthesis, malonyl-CoA => 3,6,8-trihydroxy-2-naphthoate => 3-hydroxy-7,8-dimethoxy-6-isopropoxy-2-naphthoyl-CoA"	C21324
"M00832:Kedarcidin 2-aza-3-chloro-beta-tyrosine moiety biosynthesis, azatyrosine => 2-aza-3-chloro-beta-tyrosyl-PCP"	C21325
"M00832:Kedarcidin 2-aza-3-chloro-beta-tyrosine moiety biosynthesis, azatyrosine => 2-aza-3-chloro-beta-tyrosyl-PCP"	C21326
"M00832:Kedarcidin 2-aza-3-chloro-beta-tyrosine moiety biosynthesis, azatyrosine => 2-aza-3-chloro-beta-tyrosyl-PCP"	C21327
"M00832:Kedarcidin 2-aza-3-chloro-beta-tyrosine moiety biosynthesis, azatyrosine => 2-aza-3-chloro-beta-tyrosyl-PCP"	C21328
"M00833:Calicheamicin biosynthesis, calicheamicinone => calicheamicin"	C00083
"M00833:Calicheamicin biosynthesis, calicheamicinone => calicheamicin"	C21343
"M00833:Calicheamicin biosynthesis, calicheamicinone => calicheamicin"	C21344
"M00833:Calicheamicin biosynthesis, calicheamicinone => calicheamicin"	C21345
"M00833:Calicheamicin biosynthesis, calicheamicinone => calicheamicin"	C21346
"M00833:Calicheamicin biosynthesis, calicheamicinone => calicheamicin"	C21347
"M00833:Calicheamicin biosynthesis, calicheamicinone => calicheamicin"	C21337
"M00833:Calicheamicin biosynthesis, calicheamicinone => calicheamicin"	C21338
"M00833:Calicheamicin biosynthesis, calicheamicinone => calicheamicin"	C21339
"M00833:Calicheamicin biosynthesis, calicheamicinone => calicheamicin"	C21340
"M00833:Calicheamicin biosynthesis, calicheamicinone => calicheamicin"	C21341
"M00833:Calicheamicin biosynthesis, calicheamicinone => calicheamicin"	C11469
"M00833:Calicheamicin biosynthesis, calicheamicinone => calicheamicin"	C21342
